"71","83181","371621103006","三李社区","81445","5","","三李社区[371621103006]不在数据库内"
"72","83182","371621103007","杨家社区","81445","5","","杨家社区[371621103007]不在数据库内"
"73","83183","371621103008","淄角社区","81445","5","","淄角社区[371621103008]不在数据库内"
"74","83184","371621103009","经管站","81445","5","","经管站[371621103009]不在数据库内"
"75","83185","371621103010","镇统筹扶贫专账","81445","5","","镇统筹扶贫专账[371621103010]不在数据库内"
"76","83186","371621103011","乡村振兴——雪桃项目","81445","5","","乡村振兴——雪桃项目[371621103011]不在数据库内"
"77","83187","371621103012","乡村振兴——葡萄采摘","81445","5","","乡村振兴——葡萄采摘[371621103012]不在数据库内"
"78","83188","371621103013","乡村振兴——肉牛养殖","81445","5","","乡村振兴——肉牛养殖[371621103013]不在数据库内"
"79","83189","371621103014","乡村振兴——绿化文体广场","81445","5","","乡村振兴——绿化文体广场[371621103014]不在数据库内"
"80","83190","371621103015","乡村振兴——药菜食用菌","81445","5","","乡村振兴——药菜食用菌[371621103015]不在数据库内"
"81","81494","371621103268","淄角社区村民委员会","81445","5","371621103268",""
"82","81495","371621103269","大魏社区村民委员会","81445","5","371621103269",""
"83","81496","371621103270","马店社区村民委员会","81445","5","371621103270",""
"84","81497","371621103271","杨家社区村民委员会","81445","5","371621103271",""
"85","81498","371621103272","三李社区村民委员会","81445","5","371621103272",""
"86","81499","371621103273","大湾社区村民委员会","81445","5","371621103273",""
"87","81500","371621104300","胡集社区村民委员会","81446","5","371621104300",""
"88","81501","371621104301","月杨社区服务中心","81446","5","371621104301",""
"89","81502","371621104302","成官社区村民委员会","81446","5","371621104302",""
"90","81503","371621104303","王惠理社区村民委员会","81446","5","371621104303",""
"91","81504","371621104304","陈集社区村民委员会","81446","5","371621104304",""
"92","81505","371621104305","夏翟社区村民委员会","81446","5","371621104305",""
"93","81506","371621104306","白桥社区村民委员会","81446","5","371621104306",""
"94","81507","371621104307","店子社区村民委员会","81446","5","371621104307",""
"95","81508","371621104308","石集社区村民委员会","81446","5","371621104308",""
"96","83152","371621104310","胡集保洁等等等","81446","5","","胡集保洁等等等[371621104310]不在数据库内"
"97","83151","371621104999","胡集保洁等等","81446","5","","胡集保洁等等[371621104999]不在数据库内"
"98","82962","371621105001","扶贫大刘村","81447","5","","扶贫大刘村[371621105001]不在数据库内"
"99","82963","371621105002","扶贫齐口村","81447","5","","扶贫齐口村[371621105002]不在数据库内"
"100","82964","371621105003","扶贫大周西村","81447","5","","扶贫大周西村[371621105003]不在数据库内"
"101","82965","371621105004","扶贫湾头孙村","81447","5","","扶贫湾头孙村[371621105004]不在数据库内"
"102","82966","371621105005","扶贫后苏村","81447","5","","扶贫后苏村[371621105005]不在数据库内"
"103","82967","371621105006","扶贫杨把式村","81447","5","","扶贫杨把式村[371621105006]不在数据库内"
"104","82968","371621105007","扶贫聂索邢村","81447","5","","扶贫聂索邢村[371621105007]不在数据库内"
"105","82969","371621105008","扶贫新庄村","81447","5","","扶贫新庄村[371621105008]不在数据库内"
"106","82971","371621105009","切块资金","81447","5","","切块资金[371621105009]不在数据库内"
"107","82972","371621105010","扶贫车间","81447","5","","扶贫车间[371621105010]不在数据库内"
"108","81509","371621105305","李庄社区村民委员会","81447","5","371621105305",""
"109","81510","371621105306","曲张社区村民委员会","81447","5","371621105306",""
"110","81511","371621105307","华李社区村民委员会","81447","5","371621105307",""
"111","81512","371621105308","大徐社区村民委员会","81447","5","371621105308",""
"112","81513","371621105309","大周社区村民委员会","81447","5","371621105309",""
"113","81514","371621105310","蔡冯社区村民委员会","81447","5","371621105310",""
"114","81515","371621105311","聂索社区村民委员会","81447","5","371621105311",""
"115","81516","371621105312","新兴社区村民委员会","81447","5","371621105312",""
"116","81517","371621107272","麻店社区村民委员会","81448","5","371621107272",""
"117","81518","371621107273","王店社区村民委员会","81448","5","371621107273",""
"118","81519","371621107274","肖家社区村民委员会","81448","5","371621107274",""
"119","81520","371621107275","万家社区村民委员会","81448","5","371621107275",""
"120","81521","371621107276","五牌社区村民委员会","81448","5","371621107276",""
"121","83214","371621107277","麻店镇扶贫专账","81448","5","","麻店镇扶贫专账[371621107277]不在数据库内"
"122","83222","371621107278","村级组织运转经费","81448","5","","村级组织运转经费[371621107278]不在数据库内"
"123","83223","371621107279","社区专账","81448","5","","社区专账[371621107279]不在数据库内"
"124","81522","371621108254","魏集社区村民委员会","81449","5","371621108254",""
"125","81523","371621108255","韩家社区村民委员会","81449","5","371621108255",""
"126","81524","371621108256","宫家社区村民委员会","81449","5","371621108256",""
"127","81525","371621108257","丁河社区村民委员会","81449","5","371621108257",""
"128","81526","371621108258","曹家社区村民委员会","81449","5","371621108258",""
"129","81527","371621108259","老君堂社区村民委员会","81449","5","371621108259",""
"130","81528","371621109259","清河社区村民委员会","81450","5","371621109259",""
"131","81529","371621109260","油坊李社区村民委员会","81450","5","371621109260",""
"132","81530","371621109261","牛王店社区村民委员会","81450","5","371621109261",""
"133","81531","371621109262","林樊社区村民委员会","81450","5","371621109262",""
"134","81532","371621109263","梅集社区村民委员会","81450","5","371621109263",""
"135","81533","371621109264","古城马社区村民委员会","81450","5","371621109264",""
"136","75645","371621109000000","清河扶贫（切块资金）","81450","5","","清河扶贫（切块资金）[371621109000000]不在数据库内"
"137","81534","371621111346","常家社区村民委员会","81451","5","371621111346",""
"138","81535","371621111347","石人王社区村民委员会","81451","5","371621111347",""
"139","81536","371621111348","姜城社区村民委员会","81451","5","371621111348",""
"140","81537","371621111349","牛家社区村民委员会","81451","5","371621111349",""
"141","81538","371621111350","王集社区村民委员会","81451","5","371621111350",""
"142","81539","371621111351","祥和社区村民委员会","81451","5","371621111351",""
"143","81540","371621111352","联伍社区村民委员会","81451","5","371621111352",""
"144","81541","371621111353","崔寨社区村民委员会","81451","5","371621111353",""
"145","81542","371621111354","王判社区村民委员会","81451","5","371621111354",""
"146","81543","371621111355","季庄社区村民委员会","81451","5","371621111355",""
"147","83200","371621113001","辛店社区A","81452","5","","辛店社区A[371621113001]不在数据库内"
"148","83201","371621113002","姜郭社区A","81452","5","","姜郭社区A[371621113002]不在数据库内"
"149","83202","371621113003","刘庙社区A","81452","5","","刘庙社区A[371621113003]不在数据库内"
"150","83203","371621113004","刘集社区A","81452","5","","刘集社区A[371621113004]不在数据库内"
"151","83204","371621113005","大车社区A","81452","5","","大车社区A[371621113005]不在数据库内"
"152","83205","371621113006","钟营社区A","81452","5","","钟营社区A[371621113006]不在数据库内"
"153","83206","371621113007","三堡社区A","81452","5","","三堡社区A[371621113007]不在数据库内"
"154","83207","371621113008","宋桥社区A","81452","5","","宋桥社区A[371621113008]不在数据库内"
"155","83208","371621113009","胡营社区A","81452","5","","胡营社区A[371621113009]不在数据库内"
"156","81544","371621113322","辛店社区村民委员会","81452","5","371621113322",""
"157","81545","371621113323","胡营社区村民委员会","81452","5","371621113323",""
"158","81546","371621113324","刘集社区村民委员会","81452","5","371621113324",""
"159","81547","371621113325","宋桥社区村民委员会","81452","5","371621113325",""
"160","81548","371621113326","三堡社区村民委员会","81452","5","371621113326",""
"161","81549","371621113327","姜郭社区村民委员会","81452","5","371621113327",""
"162","81550","371621113328","钟营社区村民委员会","81452","5","371621113328",""
"163","81551","371621113329","大车社区村民委员会","81452","5","371621113329",""
"164","81552","371621113330","刘庙社区村民委员会","81452","5","371621113330",""
"165","83320","371621114000","大年陈镇农经站","81453","5","371621114000",""
"166","82973","371621114084","整改前项目","81453","5","","整改前项目[371621114084]不在数据库内"
"167","82974","371621114085","光伏发电项目","81453","5","","光伏发电项目[371621114085]不在数据库内"
"168","82975","371621114086","注资幸笑服饰项目","81453","5","","注资幸笑服饰项目[371621114086]不在数据库内"
"169","82976","371621114087","旅游基金项目","81453","5","","旅游基金项目[371621114087]不在数据库内"
"170","82977","371621114088","汽车租赁项目","81453","5","","汽车租赁项目[371621114088]不在数据库内"
"171","82978","371621114089","注资农业产业园项目","81453","5","","注资农业产业园项目[371621114089]不在数据库内"
"172","82979","371621114090","注资乐安置业项目","81453","5","","注资乐安置业项目[371621114090]不在数据库内"
"173","83140","371621114091","注资吉好肉鸡项目","81453","5","","注资吉好肉鸡项目[371621114091]不在数据库内"
"174","81553","371621114231","大年陈社区","81453","5","371621114231",""
"175","81554","371621114232","孙家社区","81453","5","371621114232",""
"176","81555","371621114234","商家社区","81453","5","371621114234",""
"177","81556","371621114235","榆林社区","81453","5","371621114235",""
"178","81557","371621114236","郭口社区","81453","5","371621114236",""
"179","81558","371621114237","大崔社区","81453","5","371621114236","大崔社区[371621114237]不在数据库内,area_code为手动添加"
"180","81559","371621115274","皂户李社区村民委员会","81454","5","371621115274",""
"181","81560","371621115275","王家社区村民委员会","81454","5","371621115275",""
"182","81561","371621115276","吕家社区村民委员会","81454","5","371621115276",""
"183","81562","371621115277","十五里堂社区村民委员会","81454","5","371621115277",""
"184","81563","371621115278","伙龙聚社区村民委员会","81454","5","371621115278",""
"185","83060","371621115279","扶贫办","81454","5","","扶贫办[371621115279]不在数据库内"
"186","81564","37162100102001","古城社区南关南","81455","6","37162100102001",""
"187","81565","37162100102002","古城社区南关中","81455","6","37162100102002",""
"188","81566","37162100102003","古城社区南关北","81455","6","37162100102003",""
"189","81567","37162100102004","古城社区南门街","81455","6","37162100102004",""
"190","81568","37162100102005","古城社区城隍庙","81455","6","37162100102005",""
"191","81569","37162100102006","古城社区关帝庙","81455","6","37162100102006",""
"192","76633","371621001020000","古城社区","81455","6","","古城社区[371621001020000]不在数据库内"
"193","81570","37162100102107","城关社区胡家","81456","6","37162100102107",""
"194","81571","37162100102108","城关社区东关","81456","6","37162100102108",""
"195","81572","37162100102109","城关社区东门","81456","6","37162100102109",""
"196","81573","37162100102110","城关社区大王营","81456","6","37162100102110",""
"197","81574","37162100102111","城关社区察院","81456","6","37162100102111",""
"198","81575","37162100102112","城关社区鼓楼","81456","6","37162100102112",""
"199","81576","37162100102113","城关社区北门","81456","6","37162100102113",""
"200","81577","37162100102114","城关社区北关","81456","6","37162100102114",""
"201","81578","37162100102115","城关社区文化","81456","6","37162100102115",""
"202","81579","37162100102116","城关社区城北姜","81456","6","37162100102116",""
"203","81580","37162100102117","城关社区辛庄","81456","6","37162100102117",""
"204","76634","371621001021000","城关社区","81456","6","","城关社区[371621001021000]不在数据库内"
"205","81581","37162100102218","棣州社区西北","81457","6","37162100102218",""
"206","81582","37162100102219","棣州社区西门","81457","6","37162100102219",""
"207","81583","37162100102220","棣州社区西南","81457","6","37162100102220",""
"208","81584","37162100102221","棣州社区西关","81457","6","37162100102221",""
"209","81585","37162100102222","棣州社区花园","81457","6","37162100102222",""
"210","76635","371621001022000"," 棣州社区","81457","6",""," 棣州社区[371621001022000]不在数据库内"
"211","81586","37162100102323","孙武社区孙武","81458","6","37162100102323",""
"212","81587","37162100102324","孙武社区程家","81458","6","37162100102324",""
"213","81588","37162100102325","孙武社区闫家堤口","81458","6","37162100102325",""
"214","81589","37162100102326","孙武社区刘皮","81458","6","37162100102326",""
"215","81590","37162100102327","孙武社区袁候","81458","6","37162100102327",""
"216","81591","37162100102328","孙武社区城东傅","81458","6","37162100102328",""
"217","81592","37162100102329","孙武社区小崔","81458","6","37162100102329",""
"218","81593","37162100102330","孙武社区昭家","81458","6","37162100102330",""
"219","81594","37162100102331","孙武社区高贾田","81458","6","37162100102331",""
"220","76636","371621001023000","孙武社区","81458","6","","孙武社区[371621001023000]不在数据库内"
"221","81595","37162100102432","高官社区大崔家","81459","6","37162100102432",""
"222","81596","37162100102433","高官社区吴家花园","81459","6","37162100102433",""
"223","81597","37162100102434","高官社区翟家","81459","6","37162100102434",""
"224","81598","37162100102435","高官社区王范公","81459","6","37162100102435",""
"225","81599","37162100102436","高官社区李和睦","81459","6","37162100102436",""
"226","81600","37162100102437","高官社区银子刘","81459","6","37162100102437",""
"227","81601","37162100102438","高官社区刘德玉","81459","6","37162100102438",""
"228","81602","37162100102439","高官社区王道仁","81459","6","37162100102439",""
"229","81603","37162100102440","高官社区马周","81459","6","37162100102440",""
"230","81604","37162100102441","高官社区仁胡","81459","6","37162100102441",""
"231","81605","37162100102442","高官社区高官村","81459","6","37162100102442",""
"232","81606","37162100102443","高官社区曾赵","81459","6","37162100102443",""
"233","81607","37162100102444","高官社区黑楼","81459","6","37162100102444",""
"234","76637","371621001024000","高官社区","81459","6","","高官社区[371621001024000]不在数据库内"
"235","81608","37162100102545","好美居社区马家堤口","81460","6","37162100102545",""
"236","81609","37162100102546","好美居社区骆家","81460","6","37162100102546",""
"237","81610","37162100102547","好美居社区尹家","81460","6","37162100102547",""
"238","81611","37162100102548","好美居社区左家","81460","6","37162100102548",""
"239","81612","37162100102549","好美居社区李仲条","81460","6","37162100102549",""
"240","81613","37162100102550","好美居社区小于","81460","6","37162100102550",""
"241","81614","37162100102551","好美居社区大于","81460","6","37162100102551",""
"242","81615","37162100102552","好美居社区贾家台","81460","6","37162100102552",""
"243","81616","37162100102553","好美居社区吕家台","81460","6","37162100102553",""
"244","76638","371621001025000","好美居社区","81460","6","","好美居社区[371621001025000]不在数据库内"
"245","81617","37162100102654","幸福社区后娘娘坟","81461","6","37162100102654",""
"246","81618","37162100102655","幸福社区张田","81461","6","37162100102655",""
"247","81619","37162100102656","幸福社区马龙池","81461","6","37162100102656",""
"248","81620","37162100102657","幸福社区刘玉亭","81461","6","37162100102657",""
"249","81621","37162100102658","幸福社区李玉畔","81461","6","37162100102658",""
"250","81622","37162100102659","幸福社区苏赵","81461","6","37162100102659",""
"251","81623","37162100102660","幸福社区房家","81461","6","37162100102660",""
"252","81624","37162100102661","幸福社区后齐","81461","6","37162100102661",""
"253","76639","371621001026000","幸福社区","81461","6","","幸福社区[371621001026000]不在数据库内"
"254","81625","37162100102762","邓家社区城北肖","81462","6","37162100102762",""
"255","81626","37162100102763","邓家社区兖家","81462","6","37162100102763",""
"256","81627","37162100102764","邓家社区鹁鸽孙","81462","6","37162100102764",""
"257","81628","37162100102765","邓家社区小阎家","81462","6","37162100102765",""
"258","81629","37162100102766","邓家社区城北于","81462","6","37162100102766",""
"259","81630","37162100102767","邓家社区南曹","81462","6","37162100102767",""
"260","81631","37162100102768","邓家社区南邓","81462","6","37162100102768",""
"261","81632","37162100102769","邓家社区马虎","81462","6","37162100102769",""
"262","76640","371621001027000","邓家社区","81462","6","","邓家社区[371621001027000]不在数据库内"
"263","81633","37162100133270","朱老虎社区郝家","81463","6","37162100133270",""
"264","81634","37162100133271","朱老虎社区后王","81463","6","37162100133271",""
"265","81635","37162100133272","朱老虎社区前王","81463","6","37162100133272",""
"266","81636","37162100133273","朱老虎社区俎宋","81463","6","37162100133273",""
"267","81637","37162100133274","朱老虎社区新何","81463","6","37162100133274",""
"268","81638","37162100133275","朱老虎社区王瓜刘","81463","6","37162100133275",""
"269","81639","37162100133276","朱老虎社区大孙","81463","6","37162100133276",""
"270","81640","37162100133277","朱老虎社区娄家","81463","6","37162100133277",""
"271","81641","37162100133278","朱老虎社区刘安庄","81463","6","37162100133278",""
"272","81642","37162100133279","朱老虎社区朱老虎","81463","6","37162100133279",""
"273","81643","37162100133280","朱老虎社区大袁庄","81463","6","37162100133280",""
"274","76641","371621001332000","朱老虎社区","81463","6","","朱老虎社区[371621001332000]不在数据库内"
"275","81644","37162100133381","后齐社区新法刘","81464","6","37162100133381",""
"276","81645","37162100133382","后齐社区王牛","81464","6","37162100133382",""
"277","81646","37162100133383","后齐社区高庙","81464","6","37162100133383",""
"278","81647","37162100133384","后齐社区小崔","81464","6","37162100133384",""
"279","81648","37162100133385","后齐社区小杜","81464","6","37162100133385",""
"280","81649","37162100133386","后齐社区李景全","81464","6","37162100133386",""
"281","81650","37162100133387","后齐社区张茂亭","81464","6","37162100133387",""
"282","81651","37162100133388","后齐社区水萝卜赵","81464","6","37162100133388",""
"283","81652","37162100133389","后齐社区大朱","81464","6","37162100133389",""
"284","81653","37162100133390","后齐社区沙河杨","81464","6","37162100133390",""
"285","76642","371621001333000","后齐社区","81464","6","","后齐社区[371621001333000]不在数据库内"
"286","81654","37162100133491","城北社区台子崔","81465","6","37162100133491",""
"287","81655","37162100133492","城北社区小孔家","81465","6","37162100133492",""
"288","81656","37162100133493","城北社区陈王","81465","6","37162100133493",""
"289","81657","37162100133494","城北社区桃王","81465","6","37162100133494",""
"290","81658","37162100133495","城北社区盖前","81465","6","37162100133495",""
"291","81659","37162100133496","城北社区盖后","81465","6","37162100133496",""
"292","81660","37162100133497","城北社区冯家庙","81465","6","37162100133497",""
"293","81661","37162100133498","城北社区东成家","81465","6","37162100133498",""
"294","81662","37162100133499","城北社区端刘","81465","6","37162100133499",""
"295","76643","371621001334000","城北社区","81465","6","","城北社区[371621001334000]不在数据库内"
"296","81663","37162100133501","马杨社区小屯","81466","6","37162100133501",""
"297","81664","37162100133502","马杨社区屯吴","81466","6","37162100133502",""
"298","81665","37162100133503","马杨社区甜水井","81466","6","37162100133503",""
"299","81666","37162100133504","马杨社区东信","81466","6","37162100133504",""
"300","81667","37162100133505","马杨社区西信","81466","6","37162100133505",""
"301","81668","37162100133506","马杨社区簸箕刘","81466","6","37162100133506",""
"302","81669","37162100133507","马杨社区张博孙","81466","6","37162100133507",""
"303","81670","37162100133508","马杨社区花家堡","81466","6","37162100133508",""
"304","81671","37162100133509","马杨社区钓马杨","81466","6","37162100133509",""
"305","81672","37162100133510","马杨社区省屯","81466","6","37162100133510",""
"306","76644","371621001335000","马杨社区","81466","6","","马杨社区[371621001335000]不在数据库内"
"307","81673","37162100133611","堤上李社区王辛庄","81467","6","37162100133611",""
"308","81674","37162100133612","堤上李社区赵奢孟","81467","6","37162100133612",""
"309","81675","37162100133613","堤上李社区王家集","81467","6","37162100133613",""
"310","81676","37162100133614","堤上李社区堤上李","81467","6","37162100133614",""
"311","81677","37162100133615","堤上李社区王茂神","81467","6","37162100133615",""
"312","81678","37162100133616","堤上李社区王铁锅","81467","6","37162100133616",""
"313","81679","37162100133617","堤上李社区王平还","81467","6","37162100133617",""
"314","81680","37162100133618","堤上李社区大李","81467","6","37162100133618",""
"315","81681","37162100133619","堤上李社区小郑","81467","6","37162100133619",""
"316","76645","371621001336000","堤上李社区","81467","6","","堤上李社区[371621001336000]不在数据库内"
"317","81682","37162100133720","史张社区苏李","81468","6","37162100133720",""
"318","81683","37162100133721","史张社区李封候","81468","6","37162100133721",""
"319","81684","37162100133722","史张社区台子陈","81468","6","37162100133722",""
"320","81685","37162100133723","史张社区南史家","81468","6","37162100133723",""
"321","81686","37162100133724","史张社区南小张","81468","6","37162100133724",""
"322","81687","37162100133725","史张社区高家","81468","6","37162100133725",""
"323","81688","37162100133726","史张社区郭尹二","81468","6","37162100133726",""
"324","81689","37162100133727","史张社区陈候","81468","6","37162100133727",""
"325","81690","37162100133728","史张社区十里堡","81468","6","37162100133728",""
"326","81691","37162100133729","史张社区堡马","81468","6","37162100133729",""
"327","81692","37162100133730","史张社区堡徐","81468","6","37162100133730",""
"328","81693","37162100133731","史张社区水波杨","81468","6","37162100133731",""
"329","81694","37162100133732","史张社区堡武","81468","6","37162100133732",""
"330","81695","37162100133733","史张社区小王","81468","6","37162100133733",""
"331","76646","371621001337000","史张社区","81468","6","","史张社区[371621001337000]不在数据库内"
"332","81696","37162100300134","福田村","81469","6","37162100300134",""
"333","81697","37162100300135","张绪全村委会","81469","6","37162100300135",""
"334","81698","37162100300136","头堡村委会","81469","6","37162100300136",""
"335","81699","37162100300137","西寨子村委会","81469","6","37162100300137",""
"336","81700","37162100300138","闫老吴村委会","81469","6","37162100300138",""
"337","81701","37162100300139","东寨子村委会","81469","6","37162100300139",""
"338","81702","37162100300140","刘黄村委会","81469","6","37162100300140",""
"339","81703","37162100300141","香翟村委会","81469","6","37162100300141",""
"340","76843","371621003001S01","福苑社区居民委员会（村级组织）","81469","6","","福苑社区居民委员会（村级组织）[371621003001S01]不在数据库内"
"341","76842","371621003001000","福苑社区居民委员会（村本级）","81469","6","","福苑社区居民委员会（村本级）[371621003001000]不在数据库内"
"342","81704","37162100331042","刘集村委会","81470","6","37162100331042",""
"343","81705","37162100331043","张振堂村委会","81470","6","37162100331043",""
"344","81706","37162100331044","邢家村委会","81470","6","37162100331044",""
"345","81707","37162100331045","张大磨村委会","81470","6","37162100331045",""
"346","81708","37162100331046","常庄村委会","81470","6","37162100331046",""
"347","81709","37162100331047","马吴村委会","81470","6","37162100331047",""
"348","81710","37162100331048","毕顾村委会","81470","6","37162100331048",""
"349","81711","37162100331049","牛刘村委会","81470","6","37162100331049",""
"350","81712","37162100331050","王皮村委会","81470","6","37162100331050",""
"351","81713","37162100331051","大由村委会","81470","6","37162100331051",""
"352","81714","37162100331052","中由村委会","81470","6","37162100331052",""
"353","81715","37162100331053","沙耿村委会","81470","6","37162100331053",""
"354","81716","37162100331054","孔王村委会","81470","6","37162100331054",""
"355","81717","37162100331055","菠菜郑村委会","81470","6","37162100331055",""
"356","81718","37162100331056","菠菜孟村委会","81470","6","37162100331056",""
"357","81719","37162100331057","小耿村委会","81470","6","37162100331057",""
"358","76845","371621003310S01"," 刘集社区村民委员会（村级组织）","81470","6",""," 刘集社区村民委员会（村级组织）[371621003310S01]不在数据库内"
"359","76844","371621003310000"," 刘集社区村民委员会（村本级）","81470","6",""," 刘集社区村民委员会（村本级）[371621003310000]不在数据库内"
"360","81720","37162100331158","杨刘村委会","81471","6","37162100331158",""
"361","81721","37162100331159","前厂村委会","81471","6","37162100331159",""
"362","81722","37162100331160","后厂村委会","81471","6","37162100331160",""
"363","81723","37162100331161","李洪村委会","81471","6","37162100331161",""
"364","81724","37162100331162","李许村委会","81471","6","37162100331162",""
"365","81725","37162100331163","董家村委会","81471","6","37162100331163",""
"366","81726","37162100331164","南马村委会","81471","6","37162100331164",""
"367","81727","37162100331165","何坊村委会","81471","6","37162100331165",""
"368","81728","37162100331166","王湾村委会","81471","6","37162100331166",""
"369","81729","37162100331167","梯门李村委会","81471","6","37162100331167",""
"370","81730","37162100331168","西高村委会","81471","6","37162100331168",""
"371","81731","37162100331169","南高村委会","81471","6","37162100331169",""
"372","81732","37162100331170","张百户村委会","81471","6","37162100331170",""
"373","76595","371621003311000","何坊社区村民委员会（村本级）","81471","6","","何坊社区村民委员会（村本级）[371621003311000]不在数据库内"
"374","76846","371621003311S01","何坊社区村民委员会（村级组织）","81471","6","","何坊社区村民委员会（村级组织）[371621003311S01]不在数据库内"
"375","81733","37162100331271","杨评事村委会","81472","6","37162100331271",""
"376","81734","37162100331272","东小吴村委会","81472","6","37162100331272",""
